C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2022/10/07,04:15:17,0000000372264678,DEMAND,0000000372264506
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",QLD1,0,1,MEASUREMENT,"2022/09/01 02:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",QLDC,0,1,MEASUREMENT,"2022/09/01 02:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",QLDC,0,0.6,SATELLITE,"2022/09/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",QLDN,0,1,MEASUREMENT,"2022/09/01 02:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",QLDN,0,0.6,SATELLITE,"2022/09/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",QLDS,0,1,MEASUREMENT,"2022/09/01 02:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",QLDS,0,0.6,SATELLITE,"2022/09/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",SA1,0,0.6,SATELLITE,"2022/09/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",SA1,0,1,MEASUREMENT,"2022/09/01 02:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",TAS1,0,0.6,SATELLITE,"2022/09/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",TAS1,0,1,MEASUREMENT,"2022/09/01 02:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",TASN,0,1,MEASUREMENT,"2022/09/01 02:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",TASN,0,0.6,SATELLITE,"2022/09/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",TASS,0,0.6,SATELLITE,"2022/09/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",TASS,0,1,MEASUREMENT,"2022/09/01 02:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",VIC1,0,1,MEASUREMENT,"2022/09/01 02:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:00:00",VIC1,0,0.6,SATELLITE,"2022/09/01 02:20:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",NSW1,0,1,MEASUREMENT,"2022/09/01 02:49:30"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",NSW1,0,0.6,SATELLITE,"2022/09/01 02:50:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",QLD1,0,0.6,SATELLITE,"2022/09/01 02:50:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",QLD1,0,1,MEASUREMENT,"2022/09/01 02:49:30"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",QLDC,0,1,MEASUREMENT,"2022/09/01 02:49:30"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",QLDC,0,0.6,SATELLITE,"2022/09/01 02:50:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",QLDN,0,1,MEASUREMENT,"2022/09/01 02:49:30"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",QLDN,0,0.6,SATELLITE,"2022/09/01 02:50:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",QLDS,0,1,MEASUREMENT,"2022/09/01 02:49:30"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",QLDS,0,0.6,SATELLITE,"2022/09/01 02:50:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",SA1,0,1,MEASUREMENT,"2022/09/01 02:49:30"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",SA1,0,0.6,SATELLITE,"2022/09/01 02:50:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",TAS1,0,1,MEASUREMENT,"2022/09/01 02:49:30"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",TAS1,0,0.6,SATELLITE,"2022/09/01 02:50:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",TASN,0,0.6,SATELLITE,"2022/09/01 02:50:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",TASN,0,1,MEASUREMENT,"2022/09/01 02:49:30"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",TASS,0,1,MEASUREMENT,"2022/09/01 02:49:30"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",TASS,0,0.6,SATELLITE,"2022/09/01 02:50:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",VIC1,0,1,MEASUREMENT,"2022/09/01 02:49:30"
D,ROOFTOP,ACTUAL,2,"2022/09/01 02:30:00",VIC1,0,0.6,SATELLITE,"2022/09/01 02:50:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",NSW1,0,1,MEASUREMENT,"2022/09/01 03:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",NSW1,0,0.6,SATELLITE,"2022/09/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",QLD1,0,1,MEASUREMENT,"2022/09/01 03:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",QLD1,0,0.6,SATELLITE,"2022/09/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",QLDC,0,1,MEASUREMENT,"2022/09/01 03:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",QLDC,0,0.6,SATELLITE,"2022/09/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",QLDN,0,0.6,SATELLITE,"2022/09/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",QLDN,0,1,MEASUREMENT,"2022/09/01 03:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",QLDS,0,1,MEASUREMENT,"2022/09/01 03:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",QLDS,0,0.6,SATELLITE,"2022/09/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",SA1,0,1,MEASUREMENT,"2022/09/01 03:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",SA1,0,0.6,SATELLITE,"2022/09/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",TAS1,0,0.6,SATELLITE,"2022/09/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",TAS1,0,1,MEASUREMENT,"2022/09/01 03:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",TASN,0,0.6,SATELLITE,"2022/09/01 03:20:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",TASN,0,1,MEASUREMENT,"2022/09/01 03:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",TASS,0,0.6,SATELLITE,"2022/09/01 03:20:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",TASS,0,1,MEASUREMENT,"2022/09/01 03:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",VIC1,0,1,MEASUREMENT,"2022/09/01 03:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:00:00",VIC1,0,0.6,SATELLITE,"2022/09/01 03:20:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",NSW1,0,0.6,SATELLITE,"2022/09/01 03:50:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",NSW1,0,1,MEASUREMENT,"2022/09/01 03:49:34"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",QLD1,0,1,MEASUREMENT,"2022/09/01 03:49:34"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",QLD1,0,0.6,SATELLITE,"2022/09/01 03:50:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",QLDC,0,1,MEASUREMENT,"2022/09/01 03:49:35"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",QLDC,0,0.6,SATELLITE,"2022/09/01 03:50:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",QLDN,0,1,MEASUREMENT,"2022/09/01 03:49:35"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",QLDN,0,0.6,SATELLITE,"2022/09/01 03:50:28"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",QLDS,0,1,MEASUREMENT,"2022/09/01 03:49:35"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",QLDS,0,0.6,SATELLITE,"2022/09/01 03:50:28"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",SA1,0,0.6,SATELLITE,"2022/09/01 03:50:28"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",SA1,0,1,MEASUREMENT,"2022/09/01 03:49:35"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",TAS1,0,1,MEASUREMENT,"2022/09/01 03:49:35"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",TAS1,0,0.6,SATELLITE,"2022/09/01 03:50:28"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",TASN,0,1,MEASUREMENT,"2022/09/01 03:49:35"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",TASN,0,0.6,SATELLITE,"2022/09/01 03:50:28"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",TASS,0,0.6,SATELLITE,"2022/09/01 03:50:28"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",TASS,0,1,MEASUREMENT,"2022/09/01 03:49:35"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",VIC1,0,0.6,SATELLITE,"2022/09/01 03:50:28"
D,ROOFTOP,ACTUAL,2,"2022/09/01 03:30:00",VIC1,0,1,MEASUREMENT,"2022/09/01 03:49:35"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",NSW1,0,0.6,SATELLITE,"2022/09/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",NSW1,0,1,MEASUREMENT,"2022/09/01 04:19:32"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",QLD1,0,0.6,SATELLITE,"2022/09/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",QLD1,0,1,MEASUREMENT,"2022/09/01 04:19:32"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",QLDC,0,1,MEASUREMENT,"2022/09/01 04:19:32"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",QLDC,0,0.6,SATELLITE,"2022/09/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",QLDN,0,0.6,SATELLITE,"2022/09/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",QLDN,0,1,MEASUREMENT,"2022/09/01 04:19:32"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",QLDS,0,0.6,SATELLITE,"2022/09/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",QLDS,0,1,MEASUREMENT,"2022/09/01 04:19:32"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",SA1,0,1,MEASUREMENT,"2022/09/01 04:19:32"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",SA1,0,0.6,SATELLITE,"2022/09/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",TAS1,0,0.6,SATELLITE,"2022/09/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",TAS1,0,1,MEASUREMENT,"2022/09/01 04:19:32"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",TASN,0,1,MEASUREMENT,"2022/09/01 04:19:32"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",TASN,0,0.6,SATELLITE,"2022/09/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",TASS,0,0.6,SATELLITE,"2022/09/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",TASS,0,1,MEASUREMENT,"2022/09/01 04:19:32"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",VIC1,0,1,MEASUREMENT,"2022/09/01 04:19:32"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:00:00",VIC1,0,0.6,SATELLITE,"2022/09/01 04:20:25"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",NSW1,0,1,MEASUREMENT,"2022/09/01 04:49:34"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",NSW1,0,0.6,SATELLITE,"2022/09/01 04:50:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",QLD1,0,1,MEASUREMENT,"2022/09/01 04:49:34"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",QLD1,0,0.6,SATELLITE,"2022/09/01 04:50:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",QLDC,0,1,MEASUREMENT,"2022/09/01 04:49:34"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",QLDC,0,0.6,SATELLITE,"2022/09/01 04:50:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",QLDN,0,1,MEASUREMENT,"2022/09/01 04:49:34"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",QLDN,0,0.6,SATELLITE,"2022/09/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",QLDS,0,1,MEASUREMENT,"2022/09/01 04:49:34"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",QLDS,0,0.6,SATELLITE,"2022/09/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",SA1,0,1,MEASUREMENT,"2022/09/01 04:49:34"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",SA1,0,0.6,SATELLITE,"2022/09/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",TAS1,0,0.6,SATELLITE,"2022/09/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",TAS1,0,1,MEASUREMENT,"2022/09/01 04:49:34"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",TASN,0,1,MEASUREMENT,"2022/09/01 04:49:35"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",TASN,0,0.6,SATELLITE,"2022/09/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",TASS,0,0.6,SATELLITE,"2022/09/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",TASS,0,1,MEASUREMENT,"2022/09/01 04:49:35"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",VIC1,0,0.6,SATELLITE,"2022/09/01 04:50:24"
D,ROOFTOP,ACTUAL,2,"2022/09/01 04:30:00",VIC1,0,1,MEASUREMENT,"2022/09/01 04:49:35"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",NSW1,0,1,MEASUREMENT,"2022/09/01 05:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",NSW1,0,0.6,SATELLITE,"2022/09/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",QLD1,0,1,MEASUREMENT,"2022/09/01 05:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",QLD1,0,0.6,SATELLITE,"2022/09/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",QLDC,0,1,MEASUREMENT,"2022/09/01 05:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",QLDC,0,0.6,SATELLITE,"2022/09/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",QLDN,0,1,MEASUREMENT,"2022/09/01 05:19:36"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",QLDN,0,0.6,SATELLITE,"2022/09/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",QLDS,0,0.6,SATELLITE,"2022/09/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",QLDS,0,1,MEASUREMENT,"2022/09/01 05:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",SA1,0,1,MEASUREMENT,"2022/09/01 05:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",SA1,0,0.6,SATELLITE,"2022/09/01 05:20:22"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",TAS1,0,1,MEASUREMENT,"2022/09/01 05:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",TAS1,0,0.6,SATELLITE,"2022/09/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",TASN,0,1,MEASUREMENT,"2022/09/01 05:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",TASN,0,0.6,SATELLITE,"2022/09/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",TASS,0,1,MEASUREMENT,"2022/09/01 05:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",TASS,0,0.6,SATELLITE,"2022/09/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",VIC1,0,1,MEASUREMENT,"2022/09/01 05:19:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:00:00",VIC1,0,0.6,SATELLITE,"2022/09/01 05:20:23"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:30:00",NSW1,0,1,MEASUREMENT,"2022/09/01 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:30:00",NSW1,0,0.6,SATELLITE,"2022/09/01 05:50:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:30:00",QLD1,0,0.6,SATELLITE,"2022/09/01 05:50:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:30:00",QLD1,0,1,MEASUREMENT,"2022/09/01 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:30:00",QLDC,0,0.6,SATELLITE,"2022/09/01 05:50:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:30:00",QLDC,0,1,MEASUREMENT,"2022/09/01 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:30:00",QLDN,0,0.6,SATELLITE,"2022/09/01 05:50:27"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:30:00",QLDN,0,1,MEASUREMENT,"2022/09/01 05:49:37"
D,ROOFTOP,ACTUAL,2,"2022/09/01 05:30:00",QLDS,0,0.6,SATELLITE,"2022/09/01 05:50:27"
